gene_cluster_id,focal,reference,type,genome_occurences,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,COG20_CATEGORY_ACC,COG20_CATEGORY,COG20_PATHWAY_ACC,COG20_PATHWAY,COG20_FUNCTION_ACC,COG20_FUNCTION,KEGG_BRITE_ACC,KEGG_BRITE,KEGG_Class_ACC,KEGG_Class,KEGG_Module_ACC,KEGG_Module,KOfam_ACC,KOfam,Pfam_ACC,Pfam
GC_00011868,broadleaf,conifer,accessory,7,1.58184715133189,2.9594737556058,0.757853927166285,3.90507147818268,9.4197538688131e-5,0.00653695570557739,S,Function unknown,,,COG5330,"Uncharacterized conserved protein, DUF2336 family",,,,,,,,,PF10098.13,Uncharacterised protein conserved in bacteria (DUF2336)
GC_00015665,broadleaf,conifer,accessory,4,1.92578530643614,2.95377893893148,0.757136376894261,3.90125085661284,9.5696919391906e-5,0.00653695570557739,V,Defense mechanisms,,,COG1566,Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),ko00001|ko02000|ko02044,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|Transporters>>>Other transporters>>>Accessory factors involved in transport [TC:8]|Secretion system>>>Type I secretion system>>>alpha-Hemolysin/cyclolysin transporter,M00575,Signature modules; Gene set; Pathogenicity,M00575,"Pertussis pathogenicity signature, T1SS",K11003,"membrane fusion protein, hemolysin D",PF13437.10_or_PF13533.10,HlyD family secretion protein_or_Biotin-lipoyl like
GC_00002613,broadleaf,conifer,accessory,77,1.88135361432911,2.93609540264631,0.763541136033891,3.84536636480053,1.20372452945371e-4,0.00716884830874653,H|R,Coenzyme transport and metabolism|General function prediction only,COG0596,Menaquinone biosynthesis,COG0596,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",ko00001|ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00625 Chloroalkane and chloroalkene degradation [PATH:ko00625]|KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]|Enzymes>>>3. Hydrolases>>>3.8  Acting on halide bonds>>>3.8.1  In carbon-halide compounds>>>3.8.1.3  haloacetate dehalogenase,,,,,K01561,haloacetate dehalogenase [EC:3.8.1.3],PF00561.24,alpha/beta hydrolase fold
GC_00015946,broadleaf,conifer,accessory,5,1.26948523817935,2.93257794030875,0.783705985515805,3.74193638240321,1.82607748224145e-4,0.00892275226354846,,,,,,,,,,,,,,,PF07012.16,Curlin associated repeat
GC_00044446,broadleaf,conifer,accessory,1,1.57266463684024,2.92469281462145,0.891131983871288,3.28199735567328,0.00103074571716545,0.0230241065035281,T|T,Signal transduction mechanisms|Signal transduction mechanisms,,,COG3300|COG5001,"MHYT domain, NO-binding membrane sensor (MHYT)|Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain",,,,,,,,,,
GC_00023961,broadleaf,conifer,accessory,3,2.33152872877962,2.92466395804017,0.749728413821278,3.90096454145775,9.58101851025635e-5,0.00653695570557739,,,,,,,,,,,,,,,PF04932.19,O-Antigen ligase
GC_00010671,broadleaf,conifer,accessory,9,1.54107943654839,2.9199439632761,0.755536130006384,3.86473107944081,1.11211659966713e-4,0.00695798157050093,V,Defense mechanisms,,,COG2274,"ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain (SunT) (PDB:3K8U)",ko00001|ko00001|ko02000|ko02044,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|Transporters>>>ABC transporters, eukaryotic type>>>ABCB (MDR/TAP) subfamily>>>ABCB-BAC subgroup|Secretion system>>>Type I secretion system>>>alpha-Hemolysin/cyclolysin transporter",M00575,Signature modules; Gene set; Pathogenicity,M00575,"Pertussis pathogenicity signature, T1SS",K11004,"ATP-binding cassette, subfamily B, bacterial HlyB/CyaB",PF00664.27_or_PF00005.31,ABC transporter transmembrane region_or_ABC transporter
GC_00005888,broadleaf,conifer,accessory,18,0.759073838998922,2.89364647071072,0.9484471303449,3.05093070360016,0.0022813322001042,0.0364692965041219,V,Defense mechanisms,,,COG0450,Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin) (AhpC) (PDB:2RII),ko00001|ko01000,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>04122 Sulfur relay system [PATH:ko04122]|Enzymes>>>1. Oxidoreductases>>>1.11  Acting on a peroxide as acceptor>>>1.11.1  Peroxidases>>>1.11.1.24  thioredoxin-dependent peroxiredoxin",,,,,K03386,peroxiredoxin 2/4 [EC:1.11.1.24],PF00578.25,AhpC/TSA family
GC_00023429,broadleaf,conifer,accessory,3,0.967750788593224,2.88798039865132,0.865874221109104,3.33533477293282,8.51967661595958e-4,0.021164175684943,N|W,Cell motility|Extracellular structures,,,COG4970,Type IV pilus assembly protein FimT (FimT) (PUBMED:17322192;28771515),ko00001|ko00001|ko02044,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]|Secretion system>>>Type II secretion system>>>General secretion pathway protein,,,,,K02457,general secretion pathway protein H,PF07963.16,Prokaryotic N-terminal methylation motif
GC_00007446,broadleaf,conifer,accessory,16,0.955770179233539,2.87733173672341,0.889873252674718,3.23341748734995,0.00122318665063454,0.0253310835467771,S,Function unknown,,,COG3162,"Uncharacterized membrane protein, DUF485 family (YjcH)",,,,,,,,,PF04341.16,"Protein of unknown function, DUF485"
GC_00005231,broadleaf,conifer,accessory,24,0.744904163264011,2.87614931851336,0.979706138619935,2.93572654608948,0.0033276752552575,0.0445378048390885,K,Transcription,,,COG1802,"DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)",ko03000,Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>GntR family,,,,,K05799,"GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex",PF07729.16,FCD domain
GC_00051657,broadleaf,conifer,accessory,1,2.65650950020408,2.85124742693134,0.67712280376979,4.21082765350303,2.54436804686345e-5,0.00356681256046458,,,,,,,ko02048,Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>VapC-VapB,,,,,K19687,antitoxin VapB,PF07704.15,Rv0623-like transcription factor
GC_00007738,broadleaf,conifer,accessory,15,0.938897578062866,2.83490202550439,0.89901352861831,3.1533474583651,0.00161409561680382,0.0297124025460938,K,Transcription,,,COG0583,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",ko03000,Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LysR family,,,,,K21645,"LysR family transcriptional regulator, hypochlorite-specific transcription factor HypT",PF00126.31,"Bacterial regulatory helix-turn-helix protein, lysR family"
GC_00030761,broadleaf,conifer,accessory,1,1.79202789382518,2.82749596753315,0.755748345277782,3.74131942888196,1.83056678743839e-4,0.00892275226354846,,,,,,,,,,,,,,,PF12728.11,Helix-turn-helix domain
GC_00007051,broadleaf,conifer,accessory,17,2.15908250792155,2.79809176766858,0.72113312661689,3.88013206492883,1.04399763261128e-4,0.00679493316310999,K|V,Transcription|Defense mechanisms,,,COG2002,Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module (AbrB) (PDB:2RO5),ko02048,Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>YhaV-PrlF,,,,,K19156,antitoxin PrlF,PF15937.9,prlF antitoxin for toxin YhaV_toxin
GC_00024193,broadleaf,conifer,accessory,2,2.12864291571746,2.79269747449911,0.721668245119288,3.86978018415858,1.08933526088232e-4,0.00694127475325856,X,"Mobilome: prophages, transposons",,,COG3293,Transposase,,,,,,,,,PF01609.25,Transposase DDE domain
GC_00044926,broadleaf,conifer,accessory,1,2.55088254010784,2.78751528815346,0.680778039547975,4.09460224363924,4.22893764201993e-5,0.0041516287534532,D|M,"Cell cycle control, cell division, chromosome partitioning|Cell wall/membrane/envelope biogenesis",,,COG0489|COG3206,"Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family (Mrp) (PDB:2PH1) (PUBMED:18616280;19114487;31709520)|Exopolysaccharide export protein/domain GumC/Wzc1 (GumC) (PUBMED:15003255;23089617)",ko02000,Transporters>>>Other transporters>>>Accessory factors involved in transport [TC:8],,,,,K16554,polysaccharide biosynthesis transport protein [EC:2.7.10.3],PF02706.19,Chain length determinant protein
GC_00005067,broadleaf,conifer,accessory,25,1.40619000659325,2.7848599591954,0.796374822710011,3.49692114790709,4.70660929244282e-4,0.0152080226499074,M,Cell wall/membrane/envelope biogenesis,,,COG0451,Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G),ko00001|ko00001|ko01000|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00053 Ascorbate and aldarate metabolism [PATH:ko00053]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]|Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.18  GDP-mannose 3,5-epimerase|Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.-",M00114,Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,M00114,"Ascorbate biosynthesis, plants, fructose-6P => ascorbate",K10046,"GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-]",PF01370.25,NAD dependent epimerase/dehydratase family
GC_00008064,broadleaf,conifer,accessory,14,1.13676678695975,2.78193603969063,0.82850895564411,3.35776218318348,7.85761853570976e-4,0.0204000408160646,T,Signal transduction mechanisms,,,COG0642,Signal transduction histidine kinase (BaeS) (PDB:1JOY),,,,,,,,,PF02518.30,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"
GC_00055483,broadleaf,conifer,accessory,1,1.12746057942071,2.77485092154666,0.832537065430219,3.33300586456501,8.59131314274624e-4,0.021164175684943,,,,,,,,,,,,,,,PF13401.10,AAA domain
GC_00030693,broadleaf,conifer,accessory,2,0.902323295091753,2.77400711208903,0.951296830073932,2.91602686395312,0.0035451997429613,0.0462143920713353,R,General function prediction only,,,COG0491,"Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698)",ko00001|ko01000,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.6  Sulfuric-ester hydrolases>>>3.1.6.21  linear primary-alkylsulfatase,,,,,K17837,metallo-beta-lactamase class B [EC:3.5.2.6],PF00753.31,Metallo-beta-lactamase superfamily
GC_00027281,broadleaf,conifer,accessory,2,1.40212952644586,2.77119008627311,0.846526999242627,3.27359917492584,0.00106187120199804,0.0233714260690969,,,,,,,,,,,,,,,PF07238.18,PilZ domain
GC_00027745,broadleaf,conifer,accessory,2,0.899911852485853,2.77041588953479,0.939086852371019,2.95011678902756,0.00317653829356841,0.0434224117392861,H|R,Coenzyme transport and metabolism|General function prediction only,,,COG0667,"Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339)",ko00001|ko01000,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.->>>1.1.-.-,,,,,K23107,1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-],PF00248.25,Aldo/keto reductase family
GC_00003594,broadleaf,conifer,accessory,45,1.69711057706178,2.76870385232438,0.751885602580655,3.68234721189169,2.31096371288652e-4,0.0100269244993719,T|T|T,Signal transduction mechanisms|Signal transduction mechanisms|Signal transduction mechanisms,,,COG2202|COG2203|COG3920,"PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)",,,,,,,,,PF08447.16_or_PF07536.18,PAS fold_or_HWE histidine kinase
GC_00006707,broadleaf,conifer,accessory,18,2.49977057791713,2.7646483299788,0.664057181011512,4.16326847903008,3.13724115961304e-5,0.0038115388595192,H,Coenzyme transport and metabolism,COG0853,Pantothenate/CoA biosynthesis,COG0853,Aspartate 1-decarboxylase (PanD) (PDB:1AW8),ko00001|ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00410 beta-Alanine metabolism [PATH:ko00410]|KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]|Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.11  aspartate 1-decarboxylase,M00119,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,M00119,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate",K01579,aspartate 1-decarboxylase [EC:4.1.1.11],PF02261.20,Aspartate decarboxylase
GC_00005957,broadleaf,conifer,accessory,20,2.47895535829106,2.75870781201437,0.671302210049429,4.10948715901181,3.96538762773e-5,0.00405984405212088,S|R,Function unknown|General function prediction only,,,COG4222|COG5571,"Uncharacterized conserved protein, contains a phytase-like domain|Uncharacterized conserved protein YhjY, contains autotransporter beta-barrel domain (YhjY)",,,,,,,,,PF13449.10,Esterase-like activity of phytase
GC_00026446,broadleaf,conifer,accessory,2,0.882408968553908,2.75272658080968,0.850197598347766,3.23774918461214,0.00120476676153924,0.025087326133143,M,Cell wall/membrane/envelope biogenesis,,,COG2244,Membrane protein involved in the export of O-antigen and teichoic acid (RfbX),,,,,,,,,PF13440.10,Polysaccharide biosynthesis protein
GC_00026663,broadleaf,conifer,accessory,2,1.35830127224841,2.73159269245061,0.84394792993825,3.23668391798825,0.00120927273518569,0.0250999844259955,R,General function prediction only,,,COG0400,Predicted esterase (YpfH),ko00001|ko01000_or_ko00001,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.->>>3.1.-.-_or_KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown,,,,,K01061,carboxymethylenebutenolidase [EC:3.1.1.45],PF01738.22,Dienelactone hydrolase family
GC_00005267,broadleaf,conifer,accessory,24,2.00349128841542,2.70022217918751,0.728821879678211,3.70491371688747,2.11462702392058e-4,0.00985465309574092,R,General function prediction only,,,COG0491,"Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698)",ko04131,Membrane trafficking>>>Exocytosis>>>Calcium ion-dependent exocytosis>>>Others,,,,,K13075,N-acyl homoserine lactone hydrolase [EC:3.1.1.81],PF00753.31,Metallo-beta-lactamase superfamily
GC_00008995,broadleaf,conifer,accessory,12,0.858968254517146,2.69790677253368,0.91500722732697,2.94850870240132,0.0031931114940368,0.0434912286003936,M_or_M|O|M,"Cell wall/membrane/envelope biogenesis_or_Cell wall/membrane/envelope biogenesis|Posttranslational modification, protein turnover, chaperones|Cell wall/membrane/envelope biogenesis",,,COG2148_or_COG1086|COG2148,"Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid) (WcaJ) (PDB:5W7L)_or_NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC (FlaA1) (PDB:2GN4)|Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid) (WcaJ) (PDB:5W7L)",,,,,,,,,PF02397.20,Bacterial sugar transferase
GC_00026991,broadleaf,conifer,accessory,2,1.64075381384035,2.69762902309978,0.794203578402191,3.39664677478157,6.82169619796962e-4,0.0188708778289034,T,Signal transduction mechanisms,,,COG1493,"Serine kinase of the HPr protein, regulates carbohydrate metabolism (HprK) (PDB:1JB1)",ko00001|ko01000|ko01000,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.-|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.11  Protein-serine/threonine kinases>>>2.7.11.-,,,,,K06023,HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-],PF07475.16,HPr Serine kinase C-terminal domain
GC_00005003,broadleaf,conifer,accessory,26,1.61675440552256,2.68837927579895,0.797571178576916,3.37070765344825,7.49753764108095e-4,0.0198484396862818,K,Transcription,,,COG1309,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",,,,,,,,,PF13305.10,"Tetracyclin repressor-like, C-terminal domain"
GC_00014874,broadleaf,conifer,accessory,5,1.06092374858216,2.6725798444291202,0.886226232158295,3.01568577802124,0.00256398815577861,0.0384893905691182,G,Carbohydrate transport and metabolism,,,COG2271,Sugar phosphate permease (UhpC) (PDB:1PW4),,,,,,,,,PF07690.20,Major Facilitator Superfamily
GC_00004531,broadleaf,conifer,accessory,23,0.817794101763938,2.65832080796582,0.905533676744914,2.93563991735965,0.00332860459782916,0.0445378048390885,R,General function prediction only,,,COG5342,"Invasion protein IalB, involved in pathogenesis (IalB) (PDB:3DTD)",,,,,,,,,PF06776.16,Invasion associated locus B (IalB) protein
GC_00004550,broadleaf,conifer,accessory,30,1.59506582759773,2.65815436566512,0.802808988869559,3.31106701907771,9.29409465167847e-4,0.0216040281801261,E,Amino acid transport and metabolism,,,COG0559,"Branched-chain amino acid ABC-type transport system, permease component (LivH)",ko00001|ko02000,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Urea transporter",,,,,K11960,urea transport system permease protein,PF02653.20,Branched-chain amino acid transport system / permease component
GC_00009718,broadleaf,conifer,accessory,11,2.3350373864009,2.65470318126262,0.67396265152452,3.93894702511722,8.18399961421008e-5,0.00621438370705686,V,Defense mechanisms,,,COG2336,Antitoxin component MazE of the MazEF toxin-antitoxin module (MazE) (PDB:1MVF),ko02048,Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>MazF-MazE,,,,,K07172,antitoxin MazE,PF04014.22,"Antidote-toxin recognition MazE, bacterial antitoxin"
GC_00027743,broadleaf,conifer,accessory,1,1.03023935042801,2.64767987803675,0.820362671670797,3.22745045510706,0.00124898668426788,0.0257483408756764,O,"Posttranslational modification, protein turnover, chaperones",,,COG0526,Thiol-disulfide isomerase or thioredoxin (TrxA) (PDB:1XFL),,,,,,,,,PF00085.24_or_PF00578.25,Thioredoxin_or_AhpC/TSA family
